source_id,RA_deg,RA_error,Dec_deg,Dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,distance_gspphot,phot_bp_rp_excess_factor,dx_pc,dy_pc,r_pc,l_deg,b_deg,vlos,R_ell_pc,theta_gal,rbin_ell,tbin_ell,tbin_ell_center_deg,rbin_circ,rbin_ell_id,rbin_circ_id
1433106895913284992,259.4784996157872,0.011778979,57.76153223140267,0.01392932,1.651168034247732,0.012594248,-4.494927692428217,0.015990332,-5.743786294928169,0.01760259,-11.805593,0.5779025,11.729781,12.005023,11.294887,0.7101364,0.88564897,586.7397,1.1911284,-403.8619071644715,-203.9652922555879,452.4447817175391,86.20475010205155,35.03607294893214,14.089621,498.00216390314284,-2.5165944341045505,520.9148553385241,0,60.0,"(445.452, 499.118]",3,4
1433107480028842112,259.628470773727,0.0101303365,57.824228889378894,0.013446967,1.842893737982165,0.012351659,-13.297904792841065,0.013795552,25.393998095448644,0.019135889,-47.230328,2.7291372,13.380683,13.728816,12.871705,0.857111,1.0878528,527.0387,1.1989503,-298.19617571457616,-120.80129576776156,321.735780214089,86.2745716222603,34.95211886969992,-21.335114,344.5322859562624,-2.616964202611438,317.2263674209622,0,60.0,"(214.521, 322.697]",1,1
1433123453010971008,259.436356411025,0.010031175,57.92283495392099,0.011321165,6.511641619569886,0.010397951,3.4592235392232915,0.013078858,-64.64527619709935,0.014836893,-26.545944,0.24440008,9.301533,9.530187,8.911694,0.6184931,0.88541675,153.0898,1.1902648,-433.5549002574019,9.994741372953088,433.6700893447898,86.40318674732748,35.047307563042125,-0.6507299999999994,433.78994754195855,3.1086716938883017,433.4551407251487,2,300.0,"(393.448, 445.452]",2,3
1433123869624049024,259.4964704335803,0.01442167,57.95256689647084,0.017953685,3.651730711537189,0.016099613,8.983450426080312,0.019214466,-34.103485339844454,0.023468228,8.1904955,0.25595945,10.586579,10.862517,10.147132,0.71538544,1.3151407,274.4634,1.1934079,-391.2001418427528,49.43268345161478,394.3109701378056,86.43667482192603,35.01339071097779,34.0857095,397.5229172506647,2.962999373782743,433.4551407251487,2,300.0,"(393.448, 445.452]",2,3
1433125175294108288,259.4820654293481,0.009241088,58.0135696145715,0.009899879,1.4954643298822057,0.010325527,-3.465678566278856,0.011740186,9.664488394151505,0.012505244,-10.9462595,1.7085806,13.238302,13.568728,12.748602,0.82012653,1.0230366,654.5485,1.1957654,-401.3495287625173,130.34975299932583,421.9863769659869,86.51163039753378,35.01671979935576,14.9489545,442.44442931023616,2.707182623393837,433.4551407251487,2,300.0,"(393.448, 445.452]",2,3
1433127786634399744,259.3929617458026,0.010909525,57.99506115647663,0.012092224,2.9917006287602987,0.012251946,-6.353578967438783,0.014120466,11.750978028165628,0.015019319,-12.264703,0.29053348,11.258544,11.556997,10.794978,0.76201916,0.8194897,327.9847,1.1960357,-464.1296394588676,105.79920447438252,476.0354964617981,86.49319677527221,35.065132213054724,13.630510999999998,488.11898339813735,2.8267770479068983,433.4551407251487,2,300.0,"(445.452, 499.118]",2,4
1433128160295125376,259.4309141392244,0.01067657,58.06329253001653,0.010966697,2.1077763681988726,0.0112302285,-10.478323397019585,0.013747181,-3.036268414099507,0.013969225,16.27636,1.9166998,13.022441,13.319436,12.558484,0.760952,1.0710093,458.8411,1.1970091,-437.3893817567591,196.3047257030155,479.4215437450597,86.57456032755907,35.04017314151875,42.171574,519.5704392491868,2.5714589984599723,520.9148553385241,2,300.0,"(445.452, 499.118]",3,4
1433129573340765056,259.4478799780205,0.01310402,58.10908987916111,0.013506226,1.1008161775012597,0.013812843,-0.6292486106529022,0.017265018,-4.976008351828202,0.017899012,-46.81805,4.955192,14.243884,14.582435,13.741321,0.84111404,0.9705914,849.3724,1.1996536,-425.4356981906621,257.0526300786513,497.06296173153765,86.6295531620819,35.027915483013764,-20.922836,562.000555495568,2.429509365022604,608.0132419757706,2,300.0,"(445.452, 499.118]",4,4
1433131944162549248,259.94854781067966,0.021366447,57.56618169778304,0.019554062,2.8372553299013266,0.02085374,-22.407019013785924,0.029016644,-30.66434717104822,0.02775766,-61.24416,3.6753187,15.094768,15.861091,14.240335,1.6207552,1.0765907,,1.2827127,-72.67831818416903,-463.0880528020471,468.7565280420859,85.94766073206941,34.79746514541399,-35.348946,665.5346051747291,-1.6802174595983077,608.0132419757706,0,60.0,"(445.452, 499.118]",4,4
1433132768796177280,260.2152810356751,0.0122647695,57.595811334015245,0.012376075,0.9490186879884204,0.012742014,-3.000117580818383,0.015698664,0.0714543646536875,0.017307183,-33.026016,3.621444,14.042303,14.354528,13.5648575,0.78967094,1.041232,1033.0856,1.1973922,115.2548931634465,-423.78581496212144,439.1789013161116,85.97382971918037,34.65302286897497,-7.130801999999999,616.2815174010799,-1.382672014004482,608.0132419757706,0,60.0,"(393.448, 445.452]",4,3
1433132974954705536,260.14649712606723,0.014411257,57.597817170349366,0.0139951315,0.8229036626250923,0.014765671,8.803851706785245,0.018656539,-20.398316384990512,0.020393308,-67.614044,4.3571577,14.442259,14.747682,13.969999,0.7776823,1.0107096,1391.0653,1.1976972,66.79156047635475,-421.12517289234574,426.3889348874741,85.97873717476833,34.68971559016546,-41.71883000000001,605.3036957333353,-1.460227287120881,608.0132419757706,0,60.0,"(393.448, 445.452]",4,3
1433134005747004672,260.13556162871123,0.012162083,57.636287315477496,0.011765698,1.0529441390695922,0.0128689585,3.296397868611996,0.015758436,-6.628750646384708,0.01704044,-27.403645,3.234892,13.886501,14.180277,13.435504,0.7447729,0.9482591,900.4219,1.1909902,59.08669680279464,-370.0964399806974,374.78342095862695,86.02585036873722,34.693408599978966,-1.5084310000000016,532.0006164230892,-1.4595016193143608,520.9148553385241,0,60.0,"(322.697, 393.448]",3,2
1433135242697435520,259.9528906145143,0.011781916,57.61051571902201,0.010669249,2.5174377362516784,0.011648709,15.823315325402184,0.015101098,-51.19514832904393,0.014615486,-20.211859,1.9149121,13.70298,14.175942,13.075744,1.1001987,1.0283922,393.468,1.2191982,-69.61849288153255,-404.2811800655999,410.2316505418981,86.00138921209152,34.79254649495349,5.683354999999999,581.7253936724873,-1.69075972688601,608.0132419757706,0,60.0,"(393.448, 445.452]",4,3
1433135272762297216,259.9039651060273,0.011214251,57.60938407107357,0.010277601,0.4647173345435089,0.011470477,0.8953066215850298,0.013625414,-1.7886584446196272,0.013607757,-52.32973,1.0531408,12.635086,13.22546,11.904563,1.3208971,1.1464204,,1.2459736,-104.09011870519495,-405.782254748793,418.9200294579813,86.00190071766451,34.81877597661247,-26.434516,588.9601128986243,-1.7484650020406647,608.0132419757706,0,60.0,"(393.448, 445.452]",4,3
1433135483215599488,259.8097490943163,0.011185196,57.58906143890977,0.013242944,1.4590255508761636,0.012273868,9.937291890401433,0.013887049,-16.13321410576597,0.016596591,-36.085964,1.779286,13.531431,13.896407,13.0066805,0.88972664,0.9810414,672.8959,1.2006937,-170.47224129791206,-432.7392148874792,465.1064535722606,85.98087873026209,34.870390287585806,-10.190749999999998,641.2726708049876,-1.8398655366488679,608.0132419757706,0,60.0,"(445.452, 499.118]",4,4
1433135517575844480,259.81871989969835,0.022023495,57.58748001287229,0.02113818,2.264181014738836,0.022593424,-0.0229483938542653,0.027182106,-4.069754934871213,0.026541889,3.8033485,1.8232166,10.33504,10.452371,10.119354,0.3330164,0.9715824,,1.1643713,-164.1516478891224,-434.8368978210191,464.78908250013984,85.97859972328976,34.86568659224496,29.698562499999998,642.5182469002974,-1.8291422218554179,608.0132419757706,0,60.0,"(445.452, 499.118]",4,4
1433135826812985216,259.776121389508,0.015214437,57.61142081534686,0.01512605,1.1927682953973997,0.015932519,-4.0550814383405545,0.01850581,9.732659624126784,0.019634897,-11.99656,1.7169155,12.945072,13.233614,12.494116,0.73949814,1.1277207,816.663,1.1936398,-194.1654372055006,-403.0806148359485,447.4083135813744,86.00942435071356,34.88700998132862,13.898653999999999,607.6839410603211,-1.8960162028507206,608.0132419757706,0,60.0,"(445.452, 499.118]",4,4
1433136204770110336,259.8736696520279,0.009351573,57.63690737521235,0.0090149585,1.386634873354221,0.00969535,-7.588210152009796,0.011477319,4.823832366228371,0.011359474,-5.4503694,2.1551208,13.076267,13.34998,12.645429,0.7045517,0.97003275,703.671,1.189578,-125.43549837970636,-369.2739616018405,389.99656789628665,86.03655266328288,34.83332137953203,20.4448446,542.2420391140627,-1.8042383057124918,520.9148553385241,0,60.0,"(322.697, 393.448]",3,2
1433136823245404288,260.0057521096519,0.01610249,57.656300113064695,0.015423706,1.782819006679991,0.01676282,-3.306914604764615,0.019928996,-2.004472753590478,0.022799421,-47.542713,4.4714313,14.699802,15.187775,14.055438,1.1323366,1.0730268,543.4011,1.224685,-32.37367443788452,-343.55045998786693,345.07241755099045,86.05501385052885,34.76161166454124,-21.647499,491.85294261559557,-1.6366637689855292,520.9148553385241,0,60.0,"(322.697, 393.448]",3,2
1433138541232332672,260.1562375961428,0.008705964,57.75091818175311,0.008682971,2.516356589467046,0.009221205,-10.16968935081171,0.010512758,5.852818267692541,0.012338228,-6.9087267,1.3115239,13.043671,13.4447775,12.482723,0.96205425,0.9326578,395.5495,1.2068703,73.6544393747842,-218.0443008705693,230.14841642242317,86.16426415442517,34.675858956170245,18.9864873,320.0814806900054,-1.3386040395484566,317.2263674209622,0,60.0,"(214.521, 322.697]",1,1
1433139365865945344,260.44951805327463,0.0130147245,57.69214956276256,0.013964602,0.2530078133157434,0.013801556,-6.551855601319541,0.01589357,-8.027935160080968,0.018577041,-98.92555,2.7218838,14.036644,14.539807,13.372974,1.1668329,1.0033704,,1.2319257,280.2921319053307,-295.99794913643154,407.6499295976988,86.08254491143137,34.52269459228922,-73.030336,507.3158431430066,-0.9854354023493183,520.9148553385241,1,180.0,"(393.448, 445.452]",3,3
1433142767480048000,260.57274823014114,0.015180417,57.81678381899256,0.014859569,1.2452704307196587,0.015221469,-4.060167120394463,0.017872315,-17.536686650243237,0.018521594,-13.066709,1.6462431,12.964365,13.351256,12.407794,0.9434624,1.1196455,732.2579,1.2106377,367.1168717698645,-130.67681110536623,389.680929092968,86.22939348960428,34.450544120172175,12.828505,411.8551354054744,-0.4704292887339375,433.4551407251487,1,180.0,"(322.697, 393.448]",2,2
1433145035222900992,260.3007727121057,0.0108981,57.82584037934826,0.010233155,0.2484133160900789,0.011201085,-3.157065642975934,0.012704333,-7.80423771866154,0.01405054,-107.21494,0.47380745,12.238869,12.909923,11.451674,1.4582481,1.1708568,,1.260023,175.4900786952369,-118.66373452480784,211.8439274839723,86.24986274715098,34.59468734428505,-81.319726,243.99522441964146,-0.7680947018656348,158.52536342163665,1,180.0,"(56.563, 214.521]",0,0
1433145103942384384,260.357361485593,0.016297268,57.838980078906296,0.014430915,0.9483268218150992,0.015778722,-0.3930002003034326,0.021647666,1.6929443984625523,0.020965036,-25.568779,4.926153,14.464841,14.808729,13.955684,0.85304546,0.9746868,1038.2783,1.2011234,215.36103938214745,-101.23457700400618,237.9681005196682,86.26375665213925,34.563873861009895,0.32643500000000003,259.41387800673596,-0.5913601349859977,317.2263674209622,1,180.0,"(214.521, 322.697]",1,1
1433146547051270016,260.47884275535296,0.011184874,57.877616120399736,0.010217927,0.970259501986554,0.011843381,-6.734060857063078,0.013330814,-3.350280468184652,0.013936628,16.263296,2.8970752,13.414574,13.820971,12.844709,0.97626114,0.84575194,1064.3865,1.2102538,300.9535453212355,-49.98579082018484,305.07640965066474,86.30629177249915,34.49722660650602,42.15851,309.3091945564738,-0.23296529412986153,317.2263674209622,1,180.0,"(214.521, 322.697]",1,1
1433147814066801024,259.75396128635253,0.015208737,57.64691466814128,0.014685036,1.3464022002337743,0.015425752,-4.160247281279264,0.01904259,-22.818944978205696,0.019153902,-34.438343,2.5956113,13.630519,14.010284,13.087176,0.9231081,1.2681103,719.9027,1.2054707,-209.7788627540797,-355.99978557940926,413.2106225534145,86.05350876794327,34.89665718011701,-8.543129000000004,550.1379442025667,-1.9620206050966065,520.9148553385241,0,60.0,"(393.448, 445.452]",3,3
1433148642995399936,259.7503704496149,0.0132751865,57.67523700115253,0.013680702,2.1880104609809634,0.013766786,-25.2940681788784,0.016402729,16.01004020087678,0.017912725,-87.31652,2.8581758,14.062853,14.502478,13.458231,1.0442467,0.9208239,454.2648,1.2183647,-212.3088718279324,-318.4316203995827,382.71889674688566,86.08811927383988,34.89680665433547,-61.421306,502.0071444896917,-2.0074616195788284,520.9148553385241,0,60.0,"(322.697, 393.448]",3,2
1433148986592786688,259.7974354349336,0.014099307,57.71208482792746,0.014173502,1.0766567508844012,0.014074189,-0.6697908877210348,0.0180683,-5.415066938129817,0.017913511,12.964977,4.2522144,14.249012,14.583962,13.75181,0.83215237,1.0146991,884.8582,1.1981229,-179.1481216696858,-269.554812043122,323.6569884822192,86.13103458972337,34.869399971279805,38.860191,424.71090035053004,-2.0062391279847147,433.4551407251487,0,60.0,"(322.697, 393.448]",2,2
1433149467629126912,259.85715997446925,0.012583647,57.74522536495415,0.012067709,2.001028750039304,0.012566678,-2.2898634165665137,0.014027717,15.016327504544815,0.015057192,-24.872826,2.7594433,13.884402,14.304422,13.304712,0.9997101,0.9687386,505.0073,1.2105024,-137.067782741605,-225.5955390315103,263.97144598728386,86.16892823362826,34.835515015848394,1.0223879999999994,350.21643451778243,-1.9729273000790208,317.2263674209622,0,60.0,"(214.521, 322.697]",1,1
1433149605068083072,259.9128990750484,0.0108967805,57.777183399696746,0.01043999,0.4212566560175893,0.010982979,-6.004137455806061,0.013119346,0.5382778051298001,0.014191253,10.902451,1.672421,13.449871,13.903247,12.827901,1.075346,1.0166115,2274.9243,1.224109,-97.79547922691609,-183.2047964484147,207.67270691866864,86.20555068278468,34.803868496928644,36.797664999999995,279.39561506918034,-1.9283942296422023,317.2263674209622,0,60.0,"(56.563, 214.521]",1,0
1433149742507034880,259.99281203031285,0.009767839,57.725022604641694,0.009881656,0.5311054586825588,0.010404465,-1.0521868172308977,0.011657399,-15.636941090751254,0.014565739,-113.97219,1.5370011,13.472631,13.979144,12.811884,1.1672602,0.91884905,1590.9563,1.2284361,-41.49091382686229,-252.3934951252258,255.78110233501516,86.13901809794636,34.764459021731476,-88.076976,362.94152389887813,-1.6853652555164778,317.2263674209622,0,60.0,"(214.521, 322.697]",1,1
1433150601500505216,260.1207670198768,0.0104709035,57.79608743806181,0.01026134,2.019383007739945,0.010631202,1.342591069004642,0.012452845,17.25704599109436,0.014423769,-26.169952,2.5729485,13.448379,13.791854,12.943212,0.84864235,1.018816,486.2172,1.1988561,48.66280473261088,-158.1295303824959,165.44792819323217,86.22043461351781,34.69212591095756,-0.27473799999999926,231.08131785226496,-1.3586205719401754,158.52536342163665,0,60.0,"(56.563, 214.521]",0,0
1433151254335533824,260.031495715368,0.012979899,57.81701804022201,0.011986585,2.1413532008216385,0.012911679,-7.984350071778261,0.016253356,21.927335493416383,0.018204633,-54.748184,1.5462797,12.8344145,13.129714,12.3731365,0.7565775,1.1507688,468.0062,1.196281,-14.235407283581452,-130.3661283013273,131.14104707835597,86.2492825395396,34.73836366607059,-28.852970000000003,186.78058911481315,-1.6470849012710873,158.52536342163665,0,60.0,"(56.563, 214.521]",0,0
1433152594365320192,259.8663540372068,0.011564129,57.77476135294542,0.0108553115,0.4861678295334193,0.011263225,0.1747827090543399,0.013667384,-2.500133406237304,0.013464687,26.029964,0.45956668,12.580323,13.151066,11.865978,1.2850876,1.1120584,2391.9114,1.2414557,-130.58988807501697,-186.41752092245324,227.6075811002761,86.20447206848316,34.82878993057477,51.925178,296.60602038807673,-2.0267075400688586,317.2263674209622,0,60.0,"(214.521, 322.697]",1,1
1433152869243229312,259.86182454015136,0.01327579,57.79937622091559,0.0140310675,0.4722324544273836,0.013917764,-2.4658000248251586,0.016319497,3.3866613566249386,0.017246135,4.761629,0.16445574,10.30808,11.110573,9.441217,1.6693554,1.3119965,,1.2816273,-133.78125250826434,-153.76712360468224,203.817937935643,86.23458376751586,34.82966767170564,30.656843,257.198667863099,-2.1178200078906304,158.52536342163665,0,60.0,"(56.563, 214.521]",0,0
1433153934395124608,259.8659103667205,0.010278169,57.84742864385987,0.009953414,1.6198117208041856,0.010271103,-7.1486501220499,0.012992106,-18.252567640858988,0.012680785,-12.821419,1.8934437,13.252722,13.547387,12.799263,0.7481241,1.0242096,607.0958,1.1919839,-130.90248662461815,-90.02797606535839,158.87258252742376,86.29284022341733,34.824483916399714,13.073794999999999,183.5111761409655,-2.3650226604481794,158.52536342163665,0,60.0,"(56.563, 214.521]",0,0
1433154514214455552,259.9656610359428,0.009949949,57.84353793491741,0.009858298,2.3472602808836136,0.010276378,3.215141327066948,0.0123764025,-22.410030703756505,0.014564955,5.398623,1.5571325,13.217357,13.588408,12.682366,0.9060421,1.070669,415.6006,1.2042685,-60.62078999183812,-95.18880784284178,112.85295440428663,86.28409236766323,34.771740732976454,31.293837,148.88428890376707,-1.9901466334632514,158.52536342163665,0,60.0,"(56.563, 214.521]",0,0
1433154690309380352,260.072388645255,0.013483682,57.87106558261769,0.012367696,0.8798566065517703,0.013218458,-0.6163117293125526,0.016618662,-2.7853982080307937,0.018497497,-17.635015,4.429485,13.965018,14.304823,13.461826,0.8429966,1.0693183,1116.769,1.1994284,14.576675032762008,-58.67475317773607,60.45830063340349,86.31333287773279,34.71339115802202,8.260199,85.07909397423413,-1.3986159735592005,158.52536342163665,0,60.0,"(56.563, 214.521]",0,0
1433154827748339072,260.1176593423828,0.012827321,57.885068823347375,0.012719539,2.380540053331216,0.013167337,5.14711829281662,0.016721942,-18.595707317799675,0.017817898,-27.08809,0.6916886,11.435532,11.708021,11.000102,0.7079191,0.8961822,407.1539,1.1928666,46.47321694772159,-40.10015126986044,61.3822614876292,86.3285829166746,34.688524814780116,-1.1928760000000018,73.76610138541997,-0.8892331115087404,158.52536342163665,1,180.0,"(56.563, 214.521]",0,0
1433154862108068352,260.02232195014267,0.014259564,57.8623395670546,0.013914194,0.6425438088238639,0.014603466,-0.4163010610743616,0.01822967,-10.470890780743469,0.020469327,-25.895214,1.1596653,12.917608,13.398786,12.27451,1.1242752,1.1992341,1708.1202,1.2267009,-20.699000857182572,-70.24937854160652,73.23540006013192,86.30469310978826,34.74049981570333,0.0,102.46866138503322,-1.774199216705943,158.52536342163665,0,60.0,"(56.563, 214.521]",0,0
1433155240065188736,259.9471429220925,0.014892662,57.87216387971621,0.015110395,2.4744736863899988,0.015413208,1.559248674349765,0.020061376,-30.74012177826781,0.021754367,4.5502057,3.1678002,14.083105,14.574807,13.432087,1.1427202,1.1960521,403.2507,1.2277818,-73.66816571358864,-57.217916737118735,93.27855399469166,86.3196166174377,34.77980776453376,30.4454197,110.03820606574664,-2.3043022682174925,158.52536342163665,0,60.0,"(56.563, 214.521]",0,0
1433156786253425152,260.29566294087533,0.013916371,57.83489530025262,0.013471579,2.392631123448811,0.014332213,-21.55255299739716,0.016563067,25.88323649065485,0.017670399,-36.804413,1.6634815,12.920403,13.254517,12.417956,0.83656025,1.1190873,407.0931,1.2017556,171.8898683480076,-106.65283259487168,202.28928182482903,86.26103105140135,34.59689475600923,-10.909198999999997,229.69557871790212,-0.7252437934436781,158.52536342163665,1,180.0,"(56.563, 214.521]",0,0
1433158671742804992,260.50799879753777,0.016791454,57.93405612902498,0.0159382,2.200450185035776,0.017684558,3.846558459536228,0.022202957,-14.644462430912531,0.02168944,7.592834,1.9706502,12.862397,13.178133,12.378169,0.79996395,1.2824101,453.3798,1.1997305,321.4961254144028,24.879071687522902,322.45732564869155,86.37364832376538,34.478701982371206,33.488048,323.45472493230073,0.1101033315459787,317.2263674209622,1,180.0,"(214.521, 322.697]",1,1
1433159157075256832,260.6337237137271,0.011384754,57.971696530846856,0.010619873,0.2884188442311802,0.012080469,0.936513792044815,0.015047537,-1.4336671487448895,0.013131888,-68.14465,1.4436,13.150703,13.6518955,12.493362,1.1585331,0.9938091,3639.1372,1.2282472,410.0785929576393,74.80719139850045,416.8459766952886,86.41489403081044,34.41007052301282,-42.249436,423.77481881919726,0.2549321195859904,433.4551407251487,1,180.0,"(393.448, 445.452]",2,3
1433160119148085376,260.5396313964165,0.012924881,57.99146643182972,0.0122291865,1.8170087310401648,0.013737161,-2.4970682524431487,0.016404772,13.384862524629764,0.0150036905,-25.393238,3.1363623,13.760335,14.13162,13.227213,0.9044075,1.0745876,533.4745,1.2029731,343.7836221844582,101.03098113426068,358.3216962887087,86.44207455653086,34.458825033329575,0.5019759999999991,372.8516058736708,0.3974817305311711,317.2263674209622,1,180.0,"(322.697, 393.448]",1,2
1433160531464953088,260.6037362035443,0.012075903,58.0443369753453,0.011476028,1.103110421496009,0.012399612,-7.451810810281203,0.014181393,-20.51750536635628,0.013731595,10.462038,3.3217804,13.545822,13.836607,13.094721,0.74188614,1.0542045,829.5358,1.1925768,388.9501823929092,171.16112582086805,424.945143960658,86.50385176594543,34.422050448843784,36.357252,459.42384223794414,0.5612240821298056,433.4551407251487,1,180.0,"(393.448, 445.452]",2,3
1433161734055760128,260.12972906254873,0.011324457,57.92533099749648,0.011238575,1.2345566436091668,0.011385826,0.573510503887678,0.015912103,-12.705495407478054,0.016174832,-28.984253,2.208483,13.410553,13.76909,12.889364,0.87972546,1.1077008,784.3967,1.2015401,54.977224166507206,13.305618951537037,56.56442939461058,86.37699236985502,34.67971819745529,-3.0890389999999996,58.17044155141011,0.33287796505515804,158.52536342163665,1,180.0,"(56.563, 214.521]",0,0
1433161734055761408,260.1278349390027,0.011510754,57.93204779095717,0.011152027,0.8180872695159199,0.012092267,2.944657982036005,0.015312172,2.921653272192218,0.016141007,-25.650688,0.20700645,11.293192,11.881656,10.566988,1.3146677,0.92412704,,1.2434402,53.642674559082266,22.215111192512182,58.06072423891466,86.3852188714017,34.68031949358426,0.24452600000000047,62.327379034515666,0.5342321050212326,158.52536342163665,1,180.0,"(56.563, 214.521]",0,0
1433162489970028416,260.320706801991,0.012743464,58.02036583730777,0.012343833,3.3449864259773663,0.014015607,-14.05161414323534,0.015420246,8.556752679075302,0.018539246,-14.980134,0.57098067,11.276522,11.54126,10.851185,0.6900749,0.77400064,294.2517,1.1910932,189.53511387034092,139.36460422128238,235.2574170979478,86.4850188662683,34.57300690670616,10.91508,274.8841574590931,0.8099853432865153,317.2263674209622,1,180.0,"(214.521, 322.697]",1,1
